v_sz300457="51~赢合科技~300457~26.03~27.15~27.15~236897~108596~128301~26.03~135~26.02~190~26.01~9~26.00~49~25.99~35~26.04~101~26.05~163~26.06~429~26.07~1590~26.08~1002~~20260331161430~-1.12~-4.13~27.36~25.94~26.03/236897/628929181~236897~62893~3.74~31.21~~27.36~25.94~5.23~164.97~167.94~2.47~32.58~21.72~1.33~-2867~26.55~31.21~31.21~~~1.77~62892.9181~1.5618~6~ A~GP-A-CYB~-6.54~8.14~0.45~7.90~4.02~39.49~14.91~5.38~2.20~-2.69~633752248~645179428~-77.42~23.86~633752248~~~33.04~0.00~~CNY~0~~26.09~-1000~";
v_sz002858="51~力盛体育~002858~16.10~15.83~15.85~173149~85203~87946~16.09~17~16.08~81~16.06~20~16.05~44~16.03~30~16.10~329~16.11~15~16.12~177~16.13~79~16.14~53~~20260331161433~0.27~1.71~16.58~15.70~16.10/173149/278688247~173149~27869~11.78~-85.27~~16.58~15.70~5.56~23.66~26.39~4.85~17.41~14.25~1.89~-461~16.10~89.89~-67.91~~~1.46~27868.8247~0.0000~0~ ~GP-A~7.33~12.12~0.00~-5.69~-0.58~17.97~9.20~5.92~4.21~5.85~146978438~163919838~-54.56~23.09~146978438~~~41.85~-0.25~~CNY~0~~16.15~-155~";
v_sh600746="1~江苏索普~600746~9.02~9.04~9.17~477458~249416~228042~9.01~10~9.00~316~8.99~1746~8.98~31~8.97~5~9.02~292~9.03~40~9.04~984~9.05~1306~9.06~1988~~20260331161417~-0.02~-0.22~9.36~8.90~9.02/477458/433574721~477458~43357~4.09~80.09~~9.36~8.90~5.09~105.18~105.34~1.93~9.94~8.14~1.38~-2502~9.08~62.74~49.52~~~0.51~43357.4721~0.0000~0~ ~GP-A~31.10~12.89~0.55~2.41~1.93~10.44~6.64~3.09~9.73~30.72~1166082347~1167842884~-37.24~13.59~1166082347~~~12.74~-0.33~~CNY~0~___D__F__N~9.10~-734~";
v_sh600746="1~江苏索普~600746~9.02~9.04~9.17~477458~249416~228042~9.01~10~9.00~316~8.99~1746~8.98~31~8.97~5~9.02~292~9.03~40~9.04~984~9.05~1306~9.06~1988~~20260331161417~-0.02~-0.22~9.36~8.90~9.02/477458/433574721~477458~43357~4.09~80.09~~9.36~8.90~5.09~105.18~105.34~1.93~9.94~8.14~1.38~-2502~9.08~62.74~49.52~~~0.51~43357.4721~0.0000~0~ ~GP-A~31.10~12.89~0.55~2.41~1.93~10.44~6.64~3.09~9.73~30.72~1166082347~1167842884~-37.24~13.59~1166082347~~~12.74~-0.33~~CNY~0~___D__F__N~9.10~-734~";
v_sh688156="1~路德科技~688156~23.68~24.22~23.41~10021810~5118242~4903568~23.68~15~23.65~641~23.63~10~23.60~213~23.50~10~23.70~3~23.76~3~23.81~3~23.82~10~23.90~25~~20260331161445~-0.54~-2.23~24.50~23.06~23.68/10021810/239330590~10021810~23933~9.95~-33.92~~24.50~23.06~5.95~23.85~23.85~3.13~29.06~19.38~2.29~845~23.88~-33.92~-33.92~~~1.24~23933.0590~0.0000~0~A R~GP-A-KCB~47.91~18.76~0.00~-8.46~-4.11~24.55~11.78~12.82~10.29~44.57~100714157~100714157~90.57~45.19~100714157~~~90.66~0.77~~CNY~0~___D__F__NY~23.33~238~100";
v_sh600746="1~江苏索普~600746~9.02~9.04~9.17~477458~249416~228042~9.01~10~9.00~316~8.99~1746~8.98~31~8.97~5~9.02~292~9.03~40~9.04~984~9.05~1306~9.06~1988~~20260331161417~-0.02~-0.22~9.36~8.90~9.02/477458/433574721~477458~43357~4.09~80.09~~9.36~8.90~5.09~105.18~105.34~1.93~9.94~8.14~1.38~-2502~9.08~62.74~49.52~~~0.51~43357.4721~0.0000~0~ ~GP-A~31.10~12.89~0.55~2.41~1.93~10.44~6.64~3.09~9.73~30.72~1166082347~1167842884~-37.24~13.59~1166082347~~~12.74~-0.33~~CNY~0~___D__F__N~9.10~-734~";
v_sh688156="1~路德科技~688156~23.68~24.22~23.41~10021810~5118242~4903568~23.68~15~23.65~641~23.63~10~23.60~213~23.50~10~23.70~3~23.76~3~23.81~3~23.82~10~23.90~25~~20260331161445~-0.54~-2.23~24.50~23.06~23.68/10021810/239330590~10021810~23933~9.95~-33.92~~24.50~23.06~5.95~23.85~23.85~3.13~29.06~19.38~2.29~845~23.88~-33.92~-33.92~~~1.24~23933.0590~0.0000~0~A R~GP-A-KCB~47.91~18.76~0.00~-8.46~-4.11~24.55~11.78~12.82~10.29~44.57~100714157~100714157~90.57~45.19~100714157~~~90.66~0.77~~CNY~0~___D__F__NY~23.33~238~100";
v_sh688156="1~路德科技~688156~23.68~24.22~23.41~10021810~5118242~4903568~23.68~15~23.65~641~23.63~10~23.60~213~23.50~10~23.70~3~23.76~3~23.81~3~23.82~10~23.90~25~~20260331161445~-0.54~-2.23~24.50~23.06~23.68/10021810/239330590~10021810~23933~9.95~-33.92~~24.50~23.06~5.95~23.85~23.85~3.13~29.06~19.38~2.29~845~23.88~-33.92~-33.92~~~1.24~23933.0590~0.0000~0~A R~GP-A-KCB~47.91~18.76~0.00~-8.46~-4.11~24.55~11.78~12.82~10.29~44.57~100714157~100714157~90.57~45.19~100714157~~~90.66~0.77~~CNY~0~___D__F__NY~23.33~238~100";
v_sz301321="51~翰博高新~301321~19.97~21.24~21.35~70267~30525~39742~19.97~28~19.95~5~19.94~5~19.93~59~19.92~6~19.98~63~19.99~27~20.00~38~20.02~36~20.03~44~~20260331161442~-1.27~-5.98~21.65~19.86~19.97/70267/144874872~70267~14487~4.76~-29.90~~21.65~19.86~8.43~29.48~37.23~3.83~25.49~16.99~1.75~-105~20.62~-317.78~-17.33~~~1.76~14487.4872~0.0000~0~ AR~GP-A-CYB~4.83~6.00~0.00~-12.81~-2.59~25.80~10.08~-2.59~-1.24~6.28~147620289~186435000~-33.76~32.43~147620289~~~23.81~0.20~~CNY~0~~20.07~-110~";
v_sz301280="51~珠城科技~301280~52.92~55.27~57.50~29315~12373~16941~52.91~12~52.90~11~52.85~3~52.83~16~52.82~8~52.92~104~52.93~16~52.95~21~52.97~22~52.99~17~~20260331161424~-2.35~-4.25~57.50~52.71~52.92/29315/159619262~29315~15962~7.31~34.64~~57.50~52.71~8.67~21.24~72.38~3.78~66.32~44.22~1.66~-130~54.45~34.64~34.64~~~1.86~15961.9262~0.0000~0~ AR~GP-A-CYB~-0.64~4.40~1.62~10.90~7.34~63.60~29.50~-5.55~-3.76~1.19~40127640~136780140~-56.52~37.81~40127640~~~24.39~0.15~~CNY~0~~52.80~32~";
v_sh600988="1~赤峰黄金~600988~43.15~42.94~43.00~796004~412804~383200~43.14~355~43.13~98~43.12~27~43.11~174~43.10~180~43.15~616~43.16~543~43.17~439~43.18~35~43.19~105~~20260331161423~0.21~0.49~43.85~42.80~43.15/796004/3450146807~796004~345015~4.78~26.60~~43.85~42.80~2.45~717.98~820.03~6.11~47.23~38.65~0.83~-904~43.34~26.60~26.60~~~1.55~345014.6807~0.0000~0~ ~GP-A~38.12~19.46~0.37~22.98~13.80~51.50~19.94~7.85~1.05~35.73~1663911378~1900411178~-35.15~73.99~1663911378~~~89.75~-0.09~~CNY~0~___D__F__N~43.20~-573~";
v_sz301321="51~翰博高新~301321~19.97~21.24~21.35~70267~30525~39742~19.97~28~19.95~5~19.94~5~19.93~59~19.92~6~19.98~63~19.99~27~20.00~38~20.02~36~20.03~44~~20260331161442~-1.27~-5.98~21.65~19.86~19.97/70267/144874872~70267~14487~4.76~-29.90~~21.65~19.86~8.43~29.48~37.23~3.83~25.49~16.99~1.75~-105~20.62~-317.78~-17.33~~~1.76~14487.4872~0.0000~0~ AR~GP-A-CYB~4.83~6.00~0.00~-12.81~-2.59~25.80~10.08~-2.59~-1.24~6.28~147620289~186435000~-33.76~32.43~147620289~~~23.81~0.20~~CNY~0~~20.07~-110~";
v_sz301280="51~珠城科技~301280~52.92~55.27~57.50~29315~12373~16941~52.91~12~52.90~11~52.85~3~52.83~16~52.82~8~52.92~104~52.93~16~52.95~21~52.97~22~52.99~17~~20260331161424~-2.35~-4.25~57.50~52.71~52.92/29315/159619262~29315~15962~7.31~34.64~~57.50~52.71~8.67~21.24~72.38~3.78~66.32~44.22~1.66~-130~54.45~34.64~34.64~~~1.86~15961.9262~0.0000~0~ AR~GP-A-CYB~-0.64~4.40~1.62~10.90~7.34~63.60~29.50~-5.55~-3.76~1.19~40127640~136780140~-56.52~37.81~40127640~~~24.39~0.15~~CNY~0~~52.80~32~";
v_sh600988="1~赤峰黄金~600988~43.15~42.94~43.00~796004~412804~383200~43.14~355~43.13~98~43.12~27~43.11~174~43.10~180~43.15~616~43.16~543~43.17~439~43.18~35~43.19~105~~20260331161423~0.21~0.49~43.85~42.80~43.15/796004/3450146807~796004~345015~4.78~26.60~~43.85~42.80~2.45~717.98~820.03~6.11~47.23~38.65~0.83~-904~43.34~26.60~26.60~~~1.55~345014.6807~0.0000~0~ ~GP-A~38.12~19.46~0.37~22.98~13.80~51.50~19.94~7.85~1.05~35.73~1663911378~1900411178~-35.15~73.99~1663911378~~~89.75~-0.09~~CNY~0~___D__F__N~43.20~-573~";
v_sh688607="1~康众医疗~688607~59.48~61.99~62.49~2407761~947876~1459885~59.48~1~59.46~3~59.45~4~59.42~14~59.41~58~59.49~2~59.50~69~59.53~2~59.58~79~59.59~8~~20260331161442~-2.51~-4.05~62.49~58.50~59.48/2407761/144530861~2407761~14453~2.73~-738.32~~62.49~58.50~6.44~52.42~52.42~6.11~74.39~49.59~0.97~-80~60.03~-738.32~-738.32~~~1.72~14453.0861~0.0000~0~A R~GP-A-KCB~38.97~11.49~0.10~0.63~0.53~67.66~14.15~6.84~14.19~34.78~88129027~88129027~-33.33~215.88~88129027~~~255.34~-0.20~~CNY~0~___D__F__NY~59.10~120~100";
v_sz300585="51~奥联电子~300585~15.95~16.50~16.67~86067~39578~46489~15.95~302~15.94~26~15.93~34~15.92~6~15.91~49~15.97~6~15.98~5~15.99~155~16.00~86~16.01~46~~20260331161403~-0.55~-3.33~16.72~15.90~15.95/86067/140094594~86067~14009~5.03~-1000.60~~16.72~15.90~4.97~27.29~27.29~3.83~19.80~13.20~1.55~119~16.28~614.93~-320.86~~~1.83~14009.4594~0.0000~0~ A~GP-A-CYB~-10.34~7.55~0.00~-0.38~-0.57~23.60~10.34~-1.18~2.51~-29.67~171111111~171111111~16.64~8.14~171111111~~~7.12~-0.06~~CNY~0~~15.90~164~";
v_sh688607="1~康众医疗~688607~59.48~61.99~62.49~2407761~947876~1459885~59.48~1~59.46~3~59.45~4~59.42~14~59.41~58~59.49~2~59.50~69~59.53~2~59.58~79~59.59~8~~20260331161442~-2.51~-4.05~62.49~58.50~59.48/2407761/144530861~2407761~14453~2.73~-738.32~~62.49~58.50~6.44~52.42~52.42~6.11~74.39~49.59~0.97~-80~60.03~-738.32~-738.32~~~1.72~14453.0861~0.0000~0~A R~GP-A-KCB~38.97~11.49~0.10~0.63~0.53~67.66~14.15~6.84~14.19~34.78~88129027~88129027~-33.33~215.88~88129027~~~255.34~-0.20~~CNY~0~___D__F__NY~59.10~120~100";
v_sz300585="51~奥联电子~300585~15.95~16.50~16.67~86067~39578~46489~15.95~302~15.94~26~15.93~34~15.92~6~15.91~49~15.97~6~15.98~5~15.99~155~16.00~86~16.01~46~~20260331161403~-0.55~-3.33~16.72~15.90~15.95/86067/140094594~86067~14009~5.03~-1000.60~~16.72~15.90~4.97~27.29~27.29~3.83~19.80~13.20~1.55~119~16.28~614.93~-320.86~~~1.83~14009.4594~0.0000~0~ A~GP-A-CYB~-10.34~7.55~0.00~-0.38~-0.57~23.60~10.34~-1.18~2.51~-29.67~171111111~171111111~16.64~8.14~171111111~~~7.12~-0.06~~CNY~0~~15.90~164~";
v_sh688450="1~光格科技~688450~34.53~35.65~36.01~2277782~983966~1293816~34.53~86~34.50~252~34.46~17~34.40~10~34.39~25~34.58~20~34.63~7~34.85~3~34.99~2~35.10~3~~20260331161458~-1.12~-3.14~36.01~33.72~34.53/2277782/79176222~2277782~7918~4.66~-35.11~~36.01~33.72~6.42~16.90~22.79~2.43~42.78~28.52~1.40~355~34.76~-35.11~-35.11~~~1.75~7917.6222~0.0000~0~A R~GP-A-KCB~25.20~12.73~0.00~-8.28~-6.27~36.50~19.09~3.94~3.32~23.54~48930672~66000000~83.53~15.25~48930672~~~47.82~0.41~~CNY~0~___D__F__NY~34.38~159~100";
v_sz301321="51~翰博高新~301321~19.97~21.24~21.35~70267~30525~39742~19.97~28~19.95~5~19.94~5~19.93~59~19.92~6~19.98~63~19.99~27~20.00~38~20.02~36~20.03~44~~20260331161442~-1.27~-5.98~21.65~19.86~19.97/70267/144874872~70267~14487~4.76~-29.90~~21.65~19.86~8.43~29.48~37.23~3.83~25.49~16.99~1.75~-105~20.62~-317.78~-17.33~~~1.76~14487.4872~0.0000~0~ AR~GP-A-CYB~4.83~6.00~0.00~-12.81~-2.59~25.80~10.08~-2.59~-1.24~6.28~147620289~186435000~-33.76~32.43~147620289~~~23.81~0.20~~CNY~0~~20.07~-110~";
v_sz301280="51~珠城科技~301280~52.92~55.27~57.50~29315~12373~16941~52.91~12~52.90~11~52.85~3~52.83~16~52.82~8~52.92~104~52.93~16~52.95~21~52.97~22~52.99~17~~20260331161424~-2.35~-4.25~57.50~52.71~52.92/29315/159619262~29315~15962~7.31~34.64~~57.50~52.71~8.67~21.24~72.38~3.78~66.32~44.22~1.66~-130~54.45~34.64~34.64~~~1.86~15961.9262~0.0000~0~ AR~GP-A-CYB~-0.64~4.40~1.62~10.90~7.34~63.60~29.50~-5.55~-3.76~1.19~40127640~136780140~-56.52~37.81~40127640~~~24.39~0.15~~CNY~0~~52.80~32~";
v_sh600988="1~赤峰黄金~600988~43.15~42.94~43.00~796004~412804~383200~43.14~355~43.13~98~43.12~27~43.11~174~43.10~180~43.15~616~43.16~543~43.17~439~43.18~35~43.19~105~~20260331161423~0.21~0.49~43.85~42.80~43.15/796004/3450146807~796004~345015~4.78~26.60~~43.85~42.80~2.45~717.98~820.03~6.11~47.23~38.65~0.83~-904~43.34~26.60~26.60~~~1.55~345014.6807~0.0000~0~ ~GP-A~38.12~19.46~0.37~22.98~13.80~51.50~19.94~7.85~1.05~35.73~1663911378~1900411178~-35.15~73.99~1663911378~~~89.75~-0.09~~CNY~0~___D__F__N~43.20~-573~";
v_sh688607="1~康众医疗~688607~59.48~61.99~62.49~2407761~947876~1459885~59.48~1~59.46~3~59.45~4~59.42~14~59.41~58~59.49~2~59.50~69~59.53~2~59.58~79~59.59~8~~20260331161442~-2.51~-4.05~62.49~58.50~59.48/2407761/144530861~2407761~14453~2.73~-738.32~~62.49~58.50~6.44~52.42~52.42~6.11~74.39~49.59~0.97~-80~60.03~-738.32~-738.32~~~1.72~14453.0861~0.0000~0~A R~GP-A-KCB~38.97~11.49~0.10~0.63~0.53~67.66~14.15~6.84~14.19~34.78~88129027~88129027~-33.33~215.88~88129027~~~255.34~-0.20~~CNY~0~___D__F__NY~59.10~120~100";
v_sz300585="51~奥联电子~300585~15.95~16.50~16.67~86067~39578~46489~15.95~302~15.94~26~15.93~34~15.92~6~15.91~49~15.97~6~15.98~5~15.99~155~16.00~86~16.01~46~~20260331161403~-0.55~-3.33~16.72~15.90~15.95/86067/140094594~86067~14009~5.03~-1000.60~~16.72~15.90~4.97~27.29~27.29~3.83~19.80~13.20~1.55~119~16.28~614.93~-320.86~~~1.83~14009.4594~0.0000~0~ A~GP-A-CYB~-10.34~7.55~0.00~-0.38~-0.57~23.60~10.34~-1.18~2.51~-29.67~171111111~171111111~16.64~8.14~171111111~~~7.12~-0.06~~CNY~0~~15.90~164~";
v_sh688450="1~光格科技~688450~34.53~35.65~36.01~2277782~983966~1293816~34.53~86~34.50~252~34.46~17~34.40~10~34.39~25~34.58~20~34.63~7~34.85~3~34.99~2~35.10~3~~20260331161458~-1.12~-3.14~36.01~33.72~34.53/2277782/79176222~2277782~7918~4.66~-35.11~~36.01~33.72~6.42~16.90~22.79~2.43~42.78~28.52~1.40~355~34.76~-35.11~-35.11~~~1.75~7917.6222~0.0000~0~A R~GP-A-KCB~25.20~12.73~0.00~-8.28~-6.27~36.50~19.09~3.94~3.32~23.54~48930672~66000000~83.53~15.25~48930672~~~47.82~0.41~~CNY~0~___D__F__NY~34.38~159~100";
v_sh600522="1~中天科技~600522~30.09~28.99~28.86~2335706~1217989~1117716~30.09~2046~30.08~1649~30.07~560~30.06~674~30.05~1122~30.10~2309~30.11~36~30.12~188~30.13~11~30.14~968~~20260331161424~1.10~3.79~31.10~28.03~30.09/2335706/6927521507~2335706~692752~6.84~35.84~~31.10~28.03~10.59~1026.96~1026.96~2.80~31.89~26.09~1.69~2539~29.66~32.94~36.19~~~1.67~692752.1507~0.0000~0~ ~GP-A~66.06~15.29~0.99~7.83~4.57~31.82~11.80~15.20~4.52~62.65~3412949652~3412949652~26.55~113.37~3412949652~~~110.98~-0.03~~CNY~0~___D__F__N~30.00~1490~";
v_sz300677="51~英科医疗~300677~58.68~59.30~59.56~144429~65070~79358~58.67~10~58.66~8~58.65~46~58.64~11~58.63~107~58.70~12~58.71~27~58.72~5~58.73~9~58.74~5~~20260331161454~-0.62~-1.05~60.50~58.14~58.68/144429/851516161~144429~85152~3.10~22.57~~60.50~58.14~3.98~273.22~384.21~2.12~71.16~47.44~0.88~124~58.96~31.17~26.22~~~1.15~85151.6161~0.0000~0~ A~GP-A-CYB~50.85~2.95~0.25~9.37~4.36~66.33~19.63~-4.59~29.31~34.99~465613202~654753263~51.67~132.58~465613202~~~147.17~-0.09~~CNY~0~~58.62~244~";
v_sh688257="1~新锐股份~688257~70.00~72.99~75.06~23359842~10770803~12589039~70.00~32~69.99~27~69.98~17~69.96~30~69.93~31~70.07~4~70.10~4~70.19~3~70.20~5~70.45~3~~20260331161447~-2.99~-4.10~76.00~66.51~70.00/23359842/1674865239~23359842~167487~9.25~74.68~~76.00~66.51~13.00~176.69~176.69~7.46~87.59~58.39~2.42~118~71.70~74.68~74.68~~~1.94~167486.5239~0.0000~0~A R~GP-A-KCB~104.20~11.18~0.36~9.12~5.24~84.79~12.53~-1.73~-1.30~108.71~252408504~252408504~75.64~387.47~252408504~~~370.84~0.14~~CNY~0~___D__F__NY~69.88~275~100";
v_sz300337="51~银邦股份~300337~13.58~13.19~12.90~855337~418210~437128~13.57~3103~13.56~317~13.55~165~13.54~241~13.53~144~13.58~471~13.59~935~13.60~1859~13.61~297~13.62~643~~20260331161406~0.39~2.96~13.70~12.70~13.58/855337/1135920657~855337~113592~12.02~918.78~~13.70~12.70~7.58~96.61~111.62~6.46~15.83~10.55~2.63~-235~13.28~130.92~193.48~~~2.40~113592.0657~0.6790~5~ A~GP-A-CYB~-12.44~14.70~0.07~0.69~0.17~21.73~8.53~6.68~-0.80~0.44~711399565~821935631~-2.87~25.05~711399565~~~15.67~0.07~~CNY~0~~13.65~-2360~";
v_sh688428="1~诺诚健华~688428~27.02~27.09~26.88~18507358~9131542~9375816~27.02~84~27.01~14~27.00~93~26.99~14~26.98~55~27.03~77~27.04~253~27.05~35~27.06~50~27.07~7~~20260331161500~-0.07~-0.26~27.93~26.88~27.02/18507358/505407292~18507358~50541~6.90~74.21~~27.93~26.88~3.88~72.51~476.81~6.17~32.51~21.67~1.12~-162~27.31~74.21~74.21~~~0.83~50540.7292~3.5126~1300~A R~GP-A-KCB~31.68~10.47~0.00~8.31~5.95~34.02~15.18~13.34~26.08~24.52~268359717~1764643952~-23.75~8.60~268359717~~~44.41~0.07~~CNY~0~___D__F__NY~27.10~-226~100";
v_sh603668="1~天马科技~603668~12.70~12.18~12.06~233557~110575~122982~12.69~846~12.68~545~12.67~507~12.66~46~12.65~51~12.70~648~12.71~239~12.72~197~12.73~236~12.74~505~~20260331161406~0.52~4.27~12.88~12.02~12.70/233557/292326337~233557~29233~4.62~234.44~~12.88~12.02~7.06~64.23~64.23~2.73~13.40~10.96~0.90~170~12.52~68.05~246.72~~~0.97~29232.6337~0.0000~0~ ~GP-A~-23.77~14.00~0.00~1.18~0.28~19.64~10.36~-0.86~-9.48~-22.56~505723272~505723272~4.45~-3.86~505723272~~~4.01~0.00~~CNY~0~___D__F__N~12.62~562~";
v_sh688210="1~统联精密~688210~42.59~42.77~42.71~4688176~2081840~2606336~42.58~5~42.50~83~42.38~2~42.29~276~42.28~4~42.59~9~42.60~40~42.67~10~42.70~7~42.77~2~~20260331161433~-0.18~-0.42~43.97~41.30~42.59/4688176/199348500~4688176~19935~2.90~-1482.54~~43.97~41.30~6.24~68.94~68.94~5.34~51.32~34.22~0.93~302~42.52~-1482.54~-1482.54~~~2.54~19934.8500~0.0000~0~A R~GP-A-KCB~-23.01~13.18~0.34~2.16~1.78~66.80~14.24~3.35~-13.61~-20.98~161858827~161858827~68.95~85.63~161858827~~~98.34~1.87~~CNY~0~___D__F__NY~42.12~416~100";
v_sz300920="51~润阳科技~300920~40.62~43.67~44.34~43976~17251~26725~40.62~65~40.60~1~40.59~15~40.58~24~40.55~18~40.69~14~40.70~30~40.71~12~40.72~11~40.85~26~~20260331161430~-3.05~-6.98~44.34~40.45~40.62/43976/183732274~43976~18373~6.70~150.63~~44.34~40.45~8.91~26.67~40.62~3.43~52.40~34.94~1.86~30~41.78~150.63~150.63~~~1.71~18373.2274~0.0000~0~ AR~GP-A-CYB~-11.83~8.03~0.25~2.28~1.27~64.31~16.37~2.42~2.65~-8.78~65668425~100000000~13.89~-11.00~65668425~~~110.68~-0.05~~CNY~0~~40.53~33~";
v_sh600105="1~永鼎股份~600105~27.74~27.69~27.13~1340850~717506~623343~27.73~449~27.72~112~27.71~192~27.70~437~27.69~572~27.74~124~27.75~2857~27.76~607~27.77~420~27.78~338~~20260331161415~0.05~0.18~28.28~26.90~27.74/1340850/3708044036~1340850~370804~9.17~121.71~~28.28~26.90~4.98~405.56~405.56~12.29~30.46~24.92~1.22~-2584~27.65~92.43~660.36~~~1.99~370804.4036~0.0000~0~ ~GP-A~10.52~10.04~0.31~10.10~3.11~32.50~4.47~2.48~0.80~17.89~1461994802~1461994802~-42.31~226.93~1461994802~~~327.76~0.14~~CNY~0~___D__F__N~27.66~1409~";
v_sh600845="1~宝信软件~600845~23.00~23.81~23.82~264998~135494~129504~23.00~27~22.99~222~22.98~694~22.97~154~22.96~155~23.01~248~23.02~137~23.03~11~23.04~11~23.05~113~~20260331161421~-0.81~-3.40~23.82~22.98~23.00/264998/616152389~264998~61615~1.24~50.60~~23.82~22.98~3.53~490.83~660.28~5.98~26.19~21.43~1.05~732~23.25~50.60~50.60~~~1.23~61615.2389~0.0000~0~ ~GP-A~11.06~11.16~2.62~11.82~6.06~29.40~19.61~6.09~2.68~13.08~2134054153~2870778802~41.31~0.09~2134054153~~~-23.05~0.00~~CNY~0~___D__F__N~23.10~-323~";
v_sh688450="1~光格科技~688450~34.53~35.65~36.01~2277782~983966~1293816~34.53~86~34.50~252~34.46~17~34.40~10~34.39~25~34.58~20~34.63~7~34.85~3~34.99~2~35.10~3~~20260331161458~-1.12~-3.14~36.01~33.72~34.53/2277782/79176222~2277782~7918~4.66~-35.11~~36.01~33.72~6.42~16.90~22.79~2.43~42.78~28.52~1.40~355~34.76~-35.11~-35.11~~~1.75~7917.6222~0.0000~0~A R~GP-A-KCB~25.20~12.73~0.00~-8.28~-6.27~36.50~19.09~3.94~3.32~23.54~48930672~66000000~83.53~15.25~48930672~~~47.82~0.41~~CNY~0~___D__F__NY~34.38~159~100";
v_sh600522="1~中天科技~600522~30.09~28.99~28.86~2335706~1217989~1117716~30.09~2046~30.08~1649~30.07~560~30.06~674~30.05~1122~30.10~2309~30.11~36~30.12~188~30.13~11~30.14~968~~20260331161424~1.10~3.79~31.10~28.03~30.09/2335706/6927521507~2335706~692752~6.84~35.84~~31.10~28.03~10.59~1026.96~1026.96~2.80~31.89~26.09~1.69~2539~29.66~32.94~36.19~~~1.67~692752.1507~0.0000~0~ ~GP-A~66.06~15.29~0.99~7.83~4.57~31.82~11.80~15.20~4.52~62.65~3412949652~3412949652~26.55~113.37~3412949652~~~110.98~-0.03~~CNY~0~___D__F__N~30.00~1490~";
v_sz300677="51~英科医疗~300677~58.68~59.30~59.56~144429~65070~79358~58.67~10~58.66~8~58.65~46~58.64~11~58.63~107~58.70~12~58.71~27~58.72~5~58.73~9~58.74~5~~20260331161454~-0.62~-1.05~60.50~58.14~58.68/144429/851516161~144429~85152~3.10~22.57~~60.50~58.14~3.98~273.22~384.21~2.12~71.16~47.44~0.88~124~58.96~31.17~26.22~~~1.15~85151.6161~0.0000~0~ A~GP-A-CYB~50.85~2.95~0.25~9.37~4.36~66.33~19.63~-4.59~29.31~34.99~465613202~654753263~51.67~132.58~465613202~~~147.17~-0.09~~CNY~0~~58.62~244~";
v_sh688257="1~新锐股份~688257~70.00~72.99~75.06~23359842~10770803~12589039~70.00~32~69.99~27~69.98~17~69.96~30~69.93~31~70.07~4~70.10~4~70.19~3~70.20~5~70.45~3~~20260331161447~-2.99~-4.10~76.00~66.51~70.00/23359842/1674865239~23359842~167487~9.25~74.68~~76.00~66.51~13.00~176.69~176.69~7.46~87.59~58.39~2.42~118~71.70~74.68~74.68~~~1.94~167486.5239~0.0000~0~A R~GP-A-KCB~104.20~11.18~0.36~9.12~5.24~84.79~12.53~-1.73~-1.30~108.71~252408504~252408504~75.64~387.47~252408504~~~370.84~0.14~~CNY~0~___D__F__NY~69.88~275~100";
v_sz300337="51~银邦股份~300337~13.58~13.19~12.90~855337~418210~437128~13.57~3103~13.56~317~13.55~165~13.54~241~13.53~144~13.58~471~13.59~935~13.60~1859~13.61~297~13.62~643~~20260331161406~0.39~2.96~13.70~12.70~13.58/855337/1135920657~855337~113592~12.02~918.78~~13.70~12.70~7.58~96.61~111.62~6.46~15.83~10.55~2.63~-235~13.28~130.92~193.48~~~2.40~113592.0657~0.6790~5~ A~GP-A-CYB~-12.44~14.70~0.07~0.69~0.17~21.73~8.53~6.68~-0.80~0.44~711399565~821935631~-2.87~25.05~711399565~~~15.67~0.07~~CNY~0~~13.65~-2360~";
v_sh688428="1~诺诚健华~688428~27.02~27.09~26.88~18507358~9131542~9375816~27.02~84~27.01~14~27.00~93~26.99~14~26.98~55~27.03~77~27.04~253~27.05~35~27.06~50~27.07~7~~20260331161500~-0.07~-0.26~27.93~26.88~27.02/18507358/505407292~18507358~50541~6.90~74.21~~27.93~26.88~3.88~72.51~476.81~6.17~32.51~21.67~1.12~-162~27.31~74.21~74.21~~~0.83~50540.7292~3.5126~1300~A R~GP-A-KCB~31.68~10.47~0.00~8.31~5.95~34.02~15.18~13.34~26.08~24.52~268359717~1764643952~-23.75~8.60~268359717~~~44.41~0.07~~CNY~0~___D__F__NY~27.10~-226~100";
v_sh603668="1~天马科技~603668~12.70~12.18~12.06~233557~110575~122982~12.69~846~12.68~545~12.67~507~12.66~46~12.65~51~12.70~648~12.71~239~12.72~197~12.73~236~12.74~505~~20260331161406~0.52~4.27~12.88~12.02~12.70/233557/292326337~233557~29233~4.62~234.44~~12.88~12.02~7.06~64.23~64.23~2.73~13.40~10.96~0.90~170~12.52~68.05~246.72~~~0.97~29232.6337~0.0000~0~ ~GP-A~-23.77~14.00~0.00~1.18~0.28~19.64~10.36~-0.86~-9.48~-22.56~505723272~505723272~4.45~-3.86~505723272~~~4.01~0.00~~CNY~0~___D__F__N~12.62~562~";
